year,level,country_code,country_name,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount,perm_excl,perm_excl_rate,fixed_excl,fixed_excl_rate,one_plus_fixed,one_plus_fixed_rate
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,1685,5,0.24,470,27.85,195,11.52
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,1285,5,0.31,405,31.57,175,13.53
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,400,0,0,65,15.83,20,5.03
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,665,x,x,120,18.22,40,5.87
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,505,x,x,100,20.12,35,6.71
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,155,0,0,20,12.1,5,3.18
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,935,0,0,70,7.48,35,3.63
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,675,0,0,60,8.57,30,4.28
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,260,0,0,10,4.63,5,1.93
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,2040,5,0.2,410,20.21,145,7.01
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,1480,5,0.27,375,25.32,130,8.85
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,560,0,0,35,6.63,10,2.15
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Asian_Total,Total,9470,5,0.04,205,2.17,100,1.08
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,6330,x,x,180,2.84,90,1.39
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,3140,x,x,25,0.83,15,0.45
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Indian,Total,1745,0,0,35,1.95,15,0.92
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Indian,Male,1220,0,0,25,2.21,15,1.07
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Indian,Female,525,0,0,5,1.33,5,0.57
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Pakistani,Total,4575,5,0.07,105,2.32,50,1.09
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,2930,x,x,95,3.28,45,1.5
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,1645,x,x,10,0.61,5,0.36
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,1545,0,0,25,1.62,15,0.97
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,1075,0,0,20,1.86,10,1.12
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,470,0,0,5,1.07,5,0.64
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,1605,x,x,40,2.55,20,1.31
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,1105,x,x,35,3.35,20,1.72
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,500,0,0,5,0.8,x,x
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Black_Total,Total,6700,10,0.13,845,12.62,350,5.25
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,4970,10,0.16,770,15.51,320,6.44
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,1730,x,x,75,4.34,30,1.85
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,1555,5,0.39,500,32.01,190,12.21
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,1220,5,0.49,465,38.23,175,14.36
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,335,0,0,30,9.5,15,4.45
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Black_African,Total,4075,5,0.07,215,5.3,105,2.55
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,2955,x,x,190,6.5,95,3.18
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,1120,x,x,25,2.14,10,0.89
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,1070,0,0,130,12.32,60,5.42
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,800,0,0,115,14.14,50,6.38
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,270,0,0,20,6.99,5,2.57
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Chinese,Total,310,0,0,x,x,x,x
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,225,0,0,x,x,x,x
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,85,0,0,0,0,0,0
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,1485,x,x,85,5.66,35,2.29
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,1025,x,x,85,8.21,35,3.32
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,460,0,0,0,0,0,0
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,27345,25,0.1,2490,9.11,1035,3.78
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,19290,25,0.12,2230,11.57,930,4.82
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,8055,5,0.04,260,3.2,105,1.29
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Unclassified,Total,1475,x,x,140,9.37,70,4.62
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Unclassified,Male,1125,x,x,130,11.46,60,5.42
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Unclassified,Female,345,0,0,10,2.59,5,2.02
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_Nursery,Total,2065,0,0,0,0,0,0
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Nursery,Male,1330,0,0,0,0,0,0
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Nursery,Female,735,0,0,0,0,0,0
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_Reception,Total,3860,0,0,x,x,x,x
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Reception,Male,2790,0,0,0,0,0,0
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Reception,Female,1070,0,0,x,x,x,x
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_1,Total,4685,0,0,15,0.36,10,0.21
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_1,Male,3395,0,0,15,0.44,10,0.24
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_1,Female,1290,0,0,x,x,x,x
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_2,Total,5245,0,0,60,1.18,30,0.57
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_2,Male,3860,0,0,60,1.58,30,0.75
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_2,Female,1385,0,0,x,x,x,x
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_3,Total,5895,x,x,130,2.19,55,0.93
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_3,Male,4355,x,x,115,2.66,50,1.15
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_3,Female,1540,x,x,15,0.84,5,0.32
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_4,Total,6135,5,0.07,375,6.09,160,2.59
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_4,Male,4545,5,0.09,360,7.9,150,3.32
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_4,Female,1595,0,0,15,0.94,10,0.5
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_5,Total,6495,5,0.11,615,9.46,235,3.65
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_5,Male,4820,5,0.15,575,11.97,220,4.54
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_5,Female,1675,0,0,35,2.21,20,1.08
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_6,Total,7065,5,0.07,905,12.84,335,4.71
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_6,Male,5225,5,0.1,855,16.36,305,5.86
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_6,Female,1840,0,0,50,2.83,25,1.47
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_7,Total,9720,10,0.08,1450,14.9,590,6.08
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_7,Male,7010,5,0.1,1290,18.43,530,7.59
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_7,Female,2715,x,x,155,5.79,60,2.17
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_8,Total,9900,10,0.09,2225,22.48,860,8.68
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_8,Male,7235,10,0.12,2060,28.48,785,10.88
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_8,Female,2665,0,0,165,6.22,70,2.7
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_9,Total,10025,20,0.18,2750,27.45,995,9.94
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_9,Male,7355,15,0.2,2425,32.98,890,12.08
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_9,Female,2675,5,0.11,325,12.23,110,4.08
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_10,Total,10405,20,0.21,2835,27.26,1115,10.73
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_10,Male,7540,20,0.28,2485,32.99,985,13.05
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_10,Female,2870,x,x,350,12.2,135,4.64
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_11,Total,10560,10,0.09,1805,17.1,830,7.86
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_11,Male,7630,5,0.09,1590,20.83,725,9.48
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_11,Female,2930,x,x,215,7.4,105,3.65
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_12_and_above,Total,14575,5,0.03,240,1.65,170,1.17
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_12_and_above,Male,9600,5,0.04,195,2.05,140,1.44
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_12_and_above,Female,4970,x,x,45,0.86,30,0.64
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_Not_followed,Total,1000,0,0,10,1.1,10,0.9
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Not_followed,Male,715,0,0,10,1.53,10,1.26
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Not_followed,Female,285,0,0,0,0,0,0
201516,NATIONAL,E92000001,England,Special,NC_year,NC_Year_Unclassified,Total,0,x,.,60,.,40,.
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Unclassified,Male,0,x,.,50,.,35,.
201516,NATIONAL,E92000001,England,Special,NC_year_gender,NC_Year_Unclassified,Female,0,x,.,10,.,5,.
201516,NATIONAL,E92000001,England,Special,FSM_Eligible,FSM_Eligible,Total,39250,50,0.12,7170,18.27,2855,7.27
201516,NATIONAL,E92000001,England,Special,FSM_Eligible,FSM_NotEligible,Total,68385,45,0.06,6315,9.23,2580,3.78
201516,NATIONAL,E92000001,England,Special,FSM_Eligible,FSM_Unclassified,Total,0,0,.,5,.,x,.
201516,NATIONAL,E92000001,England,Special,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,46855,45,0.09,10270,21.91,3965,8.46
201516,NATIONAL,E92000001,England,Special,FSM_eligible_in_last_6_years,FSM_not_eligible_in_last_6_years,Total,44140,15,0.04,2800,6.35,1200,2.72
201516,NATIONAL,E92000001,England,Special,FSM_eligible_in_last_6_years,FSM_unclassified_in_last_6_years,Total,16640,30,0.18,415,2.51,275,1.64
201516,NATIONAL,E92000001,England,Special,SEN_provision,SEN_Provision_No_SEN,Total,255,0,0,75,29.8,35,14.12
201516,NATIONAL,E92000001,England,Special,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,105040,90,0.09,12545,11.94,5165,4.92
201516,NATIONAL,E92000001,England,Special,SEN_provision,SEN_provision_SEN_without_statement,Total,2345,x,x,865,36.96,240,10.16
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,27470,25,0.08,1005,3.66,575,2.09
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,1405,x,x,90,6.47,50,3.7
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,16705,5,0.04,1130,6.77,600,3.58
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,230,0,0,5,1.74,5,1.3
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_No_specialist_assessment,Total,190,x,x,135,71.43,40,21.69
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,1280,x,x,85,6.8,45,3.52
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Physical_disability,Total,3715,0,0,25,0.62,15,0.38
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,8790,0,0,x,x,x,x
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Social_emotional_and_mental_health,Total,13495,45,0.33,10190,75.51,3680,27.29
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,6295,5,0.05,280,4.45,140,2.24
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,25605,5,0.03,235,0.92,135,0.53
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,1435,x,x,125,8.58,60,4.19
201516,NATIONAL,E92000001,England,Special,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,770,0,0,10,1.43,5,0.91
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_0_to_10pc_most_deprived,Total,14830,5,0.03,1805,12.16,730,4.92
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_10_to_20pc,Total,12140,15,0.12,2150,17.7,835,6.89
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_20_to_30pc,Total,13220,15,0.11,1905,14.42,670,5.07
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_30_to_40pc,Total,7720,10,0.13,1745,22.58,510,6.61
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_40_to_50pc,Total,9455,10,0.08,695,7.33,370,3.9
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_50_to_60pc,Total,11465,10,0.1,1230,10.74,555,4.82
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_60_to_70pc,Total,8975,5,0.04,1100,12.27,445,4.95
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_70_to_80pc,Total,10940,10,0.11,1240,11.34,565,5.15
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_80_to_90pc,Total,10155,5,0.07,860,8.49,375,3.7
201516,NATIONAL,E92000001,England,Special,IDACI_decile,IDACI_decile_90_to_100pc_least_deprived,Total,8740,5,0.07,755,8.65,385,4.43
201415,NATIONAL,E92000001,England,Total,Total,Total,Total,7799005,5795,0.07,302975,3.88,154060,1.98
201415,NATIONAL,E92000001,England,Total,Gender,Gender_male,Total,3975975,4550,0.11,222985,5.61,112710,2.83
201415,NATIONAL,E92000001,England,Total,Gender,Gender_female,Total,3823030,1245,0.03,79990,2.09,41345,1.08
201415,NATIONAL,E92000001,England,Total,Age,Age_4_and_under,Total,953895,30,0,2350,0.25,1130,0.12
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_4_and_under,Male,487685,25,0.01,2090,0.43,990,0.2
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_4_and_under,Female,466215,5,0,260,0.06,140,0.03
201415,NATIONAL,E92000001,England,Total,Age,Age_5,Total,639650,85,0.01,5155,0.81,2105,0.33
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_5,Male,327505,75,0.02,4515,1.38,1845,0.56
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_5,Female,312145,10,0,640,0.21,260,0.08
201415,NATIONAL,E92000001,England,Total,Age,Age_6,Total,644295,105,0.02,6050,0.94,2620,0.41
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_6,Male,329725,95,0.03,5245,1.59,2265,0.69
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_6,Female,314575,10,0,800,0.25,355,0.11
201415,NATIONAL,E92000001,England,Total,Age,Age_7,Total,618780,170,0.03,7935,1.28,3370,0.54
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_7,Male,316970,155,0.05,7080,2.23,2955,0.93
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_7,Female,301815,15,0.01,855,0.28,415,0.14
201415,NATIONAL,E92000001,England,Total,Age,Age_8,Total,598340,160,0.03,8815,1.47,4130,0.69
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_8,Male,306190,145,0.05,7835,2.56,3660,1.2
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_8,Female,292155,15,0.01,980,0.34,465,0.16
201415,NATIONAL,E92000001,England,Total,Age,Age_9,Total,585575,195,0.03,10315,1.76,5125,0.87
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_9,Male,299375,180,0.06,9310,3.11,4570,1.53
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_9,Female,286200,15,0.01,1005,0.35,550,0.19
201415,NATIONAL,E92000001,England,Total,Age,Age_10,Total,573905,200,0.04,11980,2.09,6445,1.12
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_10,Male,293520,175,0.06,10680,3.64,5685,1.94
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_10,Female,280385,30,0.01,1305,0.46,765,0.27
201415,NATIONAL,E92000001,England,Total,Age,Age_11,Total,552890,530,0.1,33145,5.99,16040,2.9
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_11,Male,283325,465,0.16,27465,9.69,13055,4.61
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_11,Female,269565,65,0.02,5680,2.11,2985,1.11
201415,NATIONAL,E92000001,England,Total,Age,Age_12,Total,533850,830,0.16,46850,8.78,23130,4.33
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_12,Male,273325,650,0.24,34555,12.64,16830,6.16
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_12,Female,260525,180,0.07,12295,4.72,6300,2.42
201415,NATIONAL,E92000001,England,Total,Age,Age_13,Total,538165,1220,0.23,59640,11.08,29425,5.47
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_13,Male,274790,865,0.32,39570,14.4,19645,7.15
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_13,Female,263370,355,0.14,20070,7.62,9775,3.71
201415,NATIONAL,E92000001,England,Total,Age,Age_14,Total,547565,1525,0.28,65225,11.91,33150,6.05
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_14,Male,279765,1140,0.41,43085,15.4,22015,7.87
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_14,Female,267800,385,0.14,22140,8.27,11135,4.16
201415,NATIONAL,E92000001,England,Total,Age,Age_15,Total,554745,675,0.12,42955,7.74,25175,4.54
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_15,Male,283170,525,0.19,29590,10.45,17505,6.18
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_15,Female,271575,150,0.06,13370,4.92,7670,2.82
201415,NATIONAL,E92000001,England,Total,Age,Age_16,Total,233300,45,0.02,1635,0.7,1400,0.6
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_16,Male,112990,40,0.03,1255,1.11,1070,0.95
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_16,Female,120305,5,0,380,0.32,330,0.27
201415,NATIONAL,E92000001,England,Total,Age,Age_17,Total,195695,15,0.01,800,0.41,705,0.36
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_17,Male,92100,10,0.01,615,0.67,530,0.58
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_17,Female,103595,5,0,185,0.18,170,0.17
201415,NATIONAL,E92000001,England,Total,Age,Age_18,Total,27445,5,0.01,120,0.43,110,0.39
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_18,Male,15085,x,x,90,0.59,80,0.52
201415,NATIONAL,E92000001,England,Total,Age_gender,Age_18,Female,12360,x,x,30,0.24,30,0.23
201415,NATIONAL,E92000001,England,Total,Age,Age_19_and_over,Total,905,0,0,5,0.55,5,0.55
